HumGen,HumGen
1814,5962
23395,8802
23395,5163
23395,7263
23395,374291
23395,3329
23395,5188
23395,5562
23395,2876
23395,10971
23395,1436
23395,331
23395,4914
23395,3980
23395,6390
23395,513
23395,5207
23395,238
23395,5293
8722,3284
55,65061
55,2495
55,2064
55,55
55,3191
55,7316
55,2100
55,6462
10247,7167
10247,3242
10247,4701
10247,10724
10247,7314
10247,10247
10247,7316
10247,51
10247,5104
10247,4193
10247,4513
5217,5564
5217,112399
5217,6093
5217,4714
5217,1738
5217,2934
5217,59
5217,3157
5217,5217
5217,1915
5217,3064
5217,6853
5217,10093
5217,645
5217,7316
5217,5770
5217,5802
5217,2100
5217,71
5217,5329
5217,60
347733,5970
347733,1460
347733,9097
347733,5460
347733,64499
347733,10454
347733,4214
347733,10381
347733,10376
347733,5562
347733,81027
347733,7846
347733,26013
347733,1026
347733,3551
347733,4914
347733,7531
347733,7316
347733,84790
347733,3320
347733,10013
347733,7132
347733,7277
347733,4791
347733,3725
347733,7415
347733,4790
347733,1454
347733,7203
347733,773
347733,11224
1509,328
1509,34
1509,3040
1509,351
1509,5660
1509,501
1509,1476
1509,7453
1509,481
1509,3482
1509,2335
1509,632
1509,1509
1509,4137
1509,5868
1509,1956
1509,3630
1509,6340
1509,6517
1509,5267
1509,7316
1509,7184
1509,5594
1509,1025
1509,7879
1509,6622
1509,3945
1509,1508
1509,160287
1509,1666
1509,2100
1509,7385
1509,6462
1509,1080
1509,5538
1509,8801
1509,7386
1509,3486
1509,3939
4594,5163
4594,166785
4594,3075
4594,4594
4594,112849
4594,4914
4594,1543
4594,670
4594,5092
2731,2224
2731,4706
2731,2731
2731,4809
2731,4914
2731,1327
2731,7316
2731,3725
8972,7316
2567,7157
51175,3383
51175,7316
51175,51174
5443,4843
5443,351
5443,5066
5443,7448
5443,64499
5443,4158
5443,2104
5443,4157
5443,262
5443,587
5443,51686
5443,6821
5443,1105
5443,2261
7852,3312
7852,2770
7852,9097
7852,5781
7852,1803
7852,1234
7852,567
7852,3718
7852,4907
7852,7852
7852,3146
7852,1991
7852,6777
7852,6505
7852,3717
7852,3716
7852,7316
7852,5034
7852,6774
7852,157
7852,1511
7852,5747
7852,3091
7852,7097
7852,4627
4705,4697
4705,23410
4705,4722
4705,112399
4705,4311
4705,3329
4705,10901
4705,5347
4705,8192
4705,10295
4705,7381
4705,1244
4705,4704
4705,4723
4705,4713
4705,4914
4705,1327
4705,7316
4705,4720
4705,6390
4705,1666
4705,2100
4705,27089
4705,126328
4705,79184
4705,1329
4705,4790
4705,55967
4705,1340
4705,4729
4705,6646
387,5566
387,5160
387,5268
387,3845
387,3028
387,112399
387,1808
387,2244
387,8604
387,2316
387,6093
387,9588
387,387
387,4792
387,51564
387,4214
387,7046
387,4060
387,841
387,292
387,3737
387,10399
387,8517
387,6275
387,7052
387,613
387,7316
387,1374
387,5578
387,5337
387,5728
387,7132
387,3708
387,9475
387,5599
387,7415
387,6915
387,4193
387,56269
387,3350
387,6472
387,4036
387,6141
387,4087
387,6647
9332,1460
9332,2209
9332,495
9332,5578
9332,4627
4707,4697
4707,210
4707,4698
4707,4726
4707,5518
4707,351
4707,6391
4707,4722
4707,4715
4707,2821
4707,4716
4707,5739
4707,4711
4707,7381
4707,9349
4707,4704
4707,4708
4707,1327
4707,10939
4707,5230
4707,56953
4707,4710
4707,249
4707,1528
4707,5164
4707,4702
4707,498
7317,5970
7317,2885
7317,4543
7317,3845
7317,440
7317,3028
7317,9097
7317,2058
7317,2244
7317,7534
7317,56616
7317,9836
7317,217
7317,1738
7317,16
7317,10808
7317,7533
7317,7314
7317,7317
7317,826
7317,162466
7317,2617
7317,1111
7317,9759
7317,1017
7317,5595
7317,4157
7317,3376
7317,51520
7317,4914
7317,57505
7317,7531
7317,7316
7317,1892
7317,1503
7317,3320
7317,3945
7317,471
7317,2100
7317,983
7317,6790
7317,3725
7317,5859
7317,4731
7317,7097
7317,1080
7317,55699
7317,4522
7317,3735
7317,23475
7317,7322
7317,4255
7317,3326
7317,9146
7317,219
7317,6647
28960,51493
28960,5160
28960,7150
28960,6727
28960,440
28960,58
28960,26227
28960,5536
28960,3309
28960,5162
28960,3066
28960,5198
28960,7153
28960,5833
28960,48
28960,539
28960,10092
28960,2166
28960,1938
28960,117159
28960,6277
28960,6421
28960,57118
28960,2209
28960,7283
28960,51388
28960,28960
28960,2597
28960,3956
28960,6723
28960,1991
28960,2023
28960,826
28960,5591
28960,5216
28960,6222
28960,4067
28960,60490
28960,6633
28960,10971
28960,7846
28960,292
28960,57727
28960,10726
28960,5052
28960,821
28960,4914
28960,142
28960,3861
28960,695
28960,7316
28960,3857
28960,7155
28960,1892
28960,51
28960,23173
28960,6207
28960,5499
28960,8883
28960,3858
28960,10097
28960,1105
28960,2937
28960,3692
28960,3181
28960,5832
28960,3708
28960,3849
28960,7277
28960,50809
28960,3852
28960,11157
28960,7284
28960,23632
28960,1511
28960,23450
28960,1459
28960,5371
28960,3206
28960,6122
28960,10856
7388,5447
7388,5160
7388,80777
7388,203068
7388,23410
7388,4728
7388,5162
7388,4722
7388,112399
7388,6124
7388,4719
7388,374291
7388,526
7388,1938
7388,6565
7388,4725
7388,4519
7388,1915
7388,444
7388,7384
7388,7381
7388,488
7388,4723
7388,821
7388,1537
7388,5033
7388,4724
7388,7385
7388,27089
7388,7415
7388,11331
7388,55967
7388,5624
7388,506
7388,3163
7388,9131
7388,4729
7388,348
7388,23530
7388,4702
1723,4728
1723,7274
1723,4967
1723,6389
1723,7316
1723,1537
1723,4502
131,131
131,7316
4846,8841
4846,815
4846,351
4846,2
4846,2639
4846,1910
4846,4846
4846,624
4846,185
4846,23411
4846,627
4846,207
4846,7316
4846,3320
4846,7372
4846,4836
4846,60
4846,348
4846,2099
3683,3689
3683,3383
3683,3683
3683,7316
6389,1431
6389,1832
6389,8346
6389,4191
6389,7167
6389,5160
6389,1460
6389,8802
6389,328
6389,5163
6389,23410
6389,4728
6389,2194
6389,440
6389,4726
6389,3028
6389,4190
6389,2395
6389,2058
6389,5518
6389,6391
6389,4722
6389,3066
6389,112399
6389,1615
6389,1973
6389,3329
6389,481
6389,4695
6389,1727
6389,7534
6389,1938
6389,1738
6389,6194
6389,2335
6389,38
6389,3098
6389,5295
6389,1723
6389,3315
6389,7384
6389,8803
6389,5019
6389,4144
6389,7381
6389,476
6389,1152
6389,9759
6389,10135
6389,5223
6389,10971
6389,3728
6389,292
6389,10544
6389,6890
6389,4723
6389,821
6389,4914
6389,57505
6389,3189
6389,7531
6389,7316
6389,5479
6389,1374
6389,4720
6389,7184
6389,1537
6389,308
6389,7086
6389,6390
6389,3945
6389,160287
6389,3308
6389,2100
6389,983
6389,1608
6389,5478
6389,8904
6389,3725
6389,7385
6389,2923
6389,27089
6389,3105
6389,3419
6389,2193
6389,1080
6389,8801
6389,7386
6389,6472
6389,3295
6389,10627
6389,10856
6389,23193
6389,9131
6389,4729
6389,7529
6389,3939
2173,231
2173,3094
2173,8407
2173,7086
2173,6647
367,6850
367,1644
367,8841
367,6605
367,6256
367,994
367,5970
367,6720
367,10188
367,2885
367,1051
367,1021
367,1022
367,196
367,27
367,8850
367,5515
367,9097
367,5536
367,5781
367,10728
367,3055
367,3066
367,8648
367,5702
367,5894
367,547
367,5452
367,2316
367,11188
367,5901
367,811
367,5460
367,8204
367,7157
367,6421
367,2934
367,1499
367,3172
367,7533
367,2516
367,5295
367,367
367,2597
367,51564
367,25
367,3146
367,5591
367,5296
367,7525
367,4067
367,841
367,3932
367,1956
367,10499
367,595
367,9759
367,10971
367,3191
367,2908
367,1613
367,8678
367,834
367,10399
367,23411
367,5052
367,190
367,573
367,3376
367,3065
367,5520
367,80854
367,207
367,2268
367,695
367,7316
367,3276
367,3320
367,5594
367,840
367,1025
367,5469
367,6714
367,1387
367,5499
367,2932
367,5728
367,3308
367,6774
367,983
367,354
367,3725
367,3416
367,7415
367,3091
367,4306
367,1329
367,4193
367,4790
367,3735
367,60
367,836
367,10524
367,11315
367,5753
367,291
367,2099
367,8503
5817,5781
5817,7448
5817,2335
5817,5817
5817,3191
5817,7316
5817,6774
5817,NH16
5817,10988
5817,10682
134,2911
134,1812
134,1956
134,135
134,100
23539,10747
23539,4323
23539,7316
23539,8639
23539,2167
4519,3845
4519,7388
4519,7381
4519,4704
4519,1537
4519,27089
4519,7386
1573,1445
1622,54935
1622,1622
1622,4170
1622,60490
1622,3336
1622,57105
1622,7316
1622,81034
1622,2932
1622,5037
1622,3958
1622,6647
8527,8527
8527,7316
8527,5578
4792,3312
4792,7124
4792,8841
4792,5970
4792,1460
4792,203068
4792,5584
4792,1191
4792,6500
4792,6195
4792,3309
4792,823
4792,3066
4792,112399
4792,7157
4792,5685
4792,5295
4792,2475
4792,387
4792,4792
4792,5300
4792,3315
4792,25
4792,4214
4792,301
4792,10376
4792,7525
4792,9349
4792,3932
4792,9759
4792,7846
4792,292
4792,3717
4792,8517
4792,1457
4792,7052
4792,3551
4792,3065
4792,6197
4792,5683
4792,207
4792,7316
4792,5770
4792,5578
4792,6714
4792,1147
4792,10382
4792,8600
4792,3308
4792,71
4792,6790
4792,4791
4792,5682
4792,7415
4792,55662
4792,846
4792,10746
4792,4790
4792,1432
4792,7322
4792,5092
4792,291
4942,1431
4942,231
4942,5163
4942,5564
4942,4190
4942,159
4942,3329
4942,7018
4942,2098
4942,2805
4942,1738
4942,6648
4942,4942
4942,8192
4942,162466
4942,5019
4942,1956
4942,51166
4942,4200
4942,2936
4942,2026
4942,1017
4942,4914
4942,7297
4942,7316
4942,1892
4942,50
4942,3945
4942,10587
4942,3692
4942,5550
4942,154
4942,3725
4942,1632
4942,8566
4942,7386
4942,4790
4942,6472
4942,382
4942,11315
4942,4831
4942,3417
4942,6646
4942,7529
4942,5236
4942,875
4942,5226
4942,219
4942,6647
8671,5566
8671,9497
8671,760
8671,762
116444,2903
116444,1742
116444,2902
1915,6187
1915,51493
1915,3312
1915,7124
1915,5290
1915,5268
1915,328
1915,7412
1915,5775
1915,203068
1915,5515
1915,3845
1915,3028
1915,7083
1915,26227
1915,7407
1915,5518
1915,2027
1915,3309
1915,6783
1915,5692
1915,5162
1915,3066
1915,3190
1915,5687
1915,6124
1915,1615
1915,150094
1915,1973
1915,5894
1915,4311
1915,159
1915,2103
1915,7453
1915,7534
1915,4143
1915,5460
1915,56616
1915,4751
1915,7157
1915,221120
1915,1938
1915,6194
1915,2335
1915,7276
1915,38
1915,6626
1915,6135
1915,2882
1915,7283
1915,100293534
1915,5217
1915,7388
1915,1915
1915,2597
1915,4809
1915,3315
1915,5684
1915,5296
1915,5050
1915,8877
1915,598
1915,6147
1915,1956
1915,595
1915,1244
1915,9759
1915,10971
1915,3728
1915,3191
1915,7264
1915,2026
1915,5879
1915,1017
1915,5911
1915,3336
1915,8312
1915,10399
1915,8517
1915,4363
1915,2618
1915,6138
1915,1026
1915,4758
1915,3480
1915,51520
1915,5272
1915,333
1915,6202
1915,5683
1915,4914
1915,790
1915,7316
1915,84790
1915,8565
1915,5315
1915,3320
1915,10013
1915,1025
1915,833
1915,5230
1915,8665
1915,7879
1915,6622
1915,1787
1915,8600
1915,5047
1915,6207
1915,2932
1915,7416
1915,2100
1915,7277
1915,71
1915,6790
1915,154
1915,249
1915,5580
1915,3725
1915,5427
1915,3306
1915,9061
1915,5329
1915,6462
1915,3921
1915,4193
1915,1854
1915,4790
1915,1432
1915,60
1915,506
1915,4255
1915,6122
1915,10856
1915,283
1915,6193
1915,5111
1915,140801
1915,6141
1915,4087
1915,875
1915,6223
1915,498
8192,2224
8192,3030
8192,5163
8192,3614
8192,5515
8192,3329
8192,29920
8192,5831
8192,4705
8192,4942
8192,8192
8192,1956
8192,4200
8192,6515
8192,6341
8192,7316
8192,3945
8192,3308
8192,10606
8192,6472
8192,9131
8192,5689
4056,241
4056,2821
4056,7157
4056,240
4056,1499
4056,94
4056,4056
4056,5591
4056,818
4056,4257
4056,587
4056,1024
4056,9344
4056,5580
4056,10682
29968,84617
29968,26227
29968,351
29968,5604
29968,8407
29968,4860
29968,29968
29968,3315
29968,378
29968,3728
29968,3191
29968,5879
29968,1017
29968,55034
29968,4914
29968,7316
29968,3320
29968,8879
29968,8942
29968,39
29968,3251
29968,3326
54205,5447
54205,3312
54205,3612
54205,80777
54205,3033
54205,3845
54205,5564
54205,2230
54205,112399
54205,596
54205,7417
54205,1727
54205,51706
54205,38
54205,3315
54205,7384
54205,3613
54205,598
54205,116844
54205,847
54205,1017
54205,7316
54205,1537
54205,6622
54205,317
54205,7416
54205,373156
54205,7001
54205,7415
54205,1528
54205,7386
54205,51022
54205,9131
2597,2911
2597,3312
2597,1019
2597,1806
2597,4191
2597,7167
2597,7295
2597,5224
2597,27430
2597,2885
2597,7412
2597,203068
2597,5584
2597,4543
2597,3845
2597,6513
2597,7083
2597,9097
2597,5536
2597,351
2597,2027
2597,10963
2597,816
2597,2103
2597,5452
2597,3329
2597,7534
2597,1487
2597,3383
2597,5460
2597,4751
2597,7157
2597,2
2597,6277
2597,2335
2597,1499
2597,3174
2597,9971
2597,5295
2597,28960
2597,367
2597,1915
2597,2597
2597,3064
2597,2023
2597,5684
2597,301
2597,826
2597,1072
2597,5050
2597,4170
2597,598
2597,1956
2597,9759
2597,5223
2597,10971
2597,3728
2597,7846
2597,814
2597,10327
2597,2026
2597,445
2597,1017
2597,1429
2597,5338
2597,23411
2597,10726
2597,5052
2597,1026
2597,5272
2597,5520
2597,4914
2597,6517
2597,207
2597,695
2597,7531
2597,7316
2597,84790
2597,5479
2597,5315
2597,3320
2597,10013
2597,5594
2597,1025
2597,5230
2597,6622
2597,7086
2597,2932
2597,1890
2597,2937
2597,25824
2597,7284
2597,154
2597,3725
2597,10988
2597,7001
2597,5747
2597,2806
2597,4193
2597,1854
2597,5538
2597,4790
2597,3735
2597,1454
2597,60
2597,10524
2597,226
2597,3326
2597,6446
2597,5875
2597,5111
2597,26330
2597,2891
2597,2099
2597,6647
1593,2194
1593,5091
1593,7385
1593,7203
56606,7086
6426,3312
6426,1021
6426,7150
6426,3845
6426,23408
6426,3008
6426,26227
6426,351
6426,1859
6426,3190
6426,1655
6426,8175
6426,6429
6426,7534
6426,7448
6426,7157
6426,2335
6426,5295
6426,1198
6426,6426
6426,3185
6426,22927
6426,4350
6426,10971
6426,2908
6426,4914
6426,3189
6426,7531
6426,7316
6426,3068
6426,5501
6426,708
6426,6733
6426,3725
6426,23450
6426,1195
6426,6472
6426,773
6426,2099
154807,9468
154807,3845
154807,5130
154807,64805
154807,185
154807,1909
154807,7316
154807,493869
154807,2100
154807,79001
2339,7150
2339,3845
2339,1859
2339,823
2339,3265
2339,90
2339,2475
2339,7046
2339,7052
2339,673
2339,7316
2339,10013
2339,23521
2339,2342
2339,5229
2339,55157
2339,2261
2339,6141
2339,6223
7048,1595
7048,1191
7048,351
7048,5604
7048,998
7048,1499
7048,5685
7048,2182
7048,3098
7048,94
7048,2064
7048,90
7048,5295
7048,523
7048,5156
7048,7048
7048,444
7048,7046
7048,5684
7048,5296
7048,91
7048,4548
7048,3716
7048,7297
7048,7316
7048,2260
7048,6678
7048,5315
7048,5802
7048,3320
7048,8570
7048,5230
7048,6132
7048,5957
7048,5516
7048,983
7048,6541
7048,5291
7048,960
7048,7415
7048,3418
7048,7015
7048,5371
7048,226
7048,8826
7048,7043
7048,9415
7048,4087
7048,8503
6573,3845
6573,3265
6573,3191
6573,7316
23413,7083
23413,3383
23413,3751
23413,1816
23413,1814
23413,23413
23413,9397
23413,3191
23413,7316
23413,156
23413,1813
23413,4836
23413,3293
5300,8841
5300,8013
5300,3030
5300,51380
5300,5970
5300,2879
5300,1460
5300,5515
5300,3845
5300,5564
5300,5468
5300,351
5300,1760
5300,5292
5300,3094
5300,3190
5300,1655
5300,6124
5300,7153
5300,8724
5300,5894
5300,7465
5300,526
5300,596
5300,5914
5300,3934
5300,7157
5300,4701
5300,8407
5300,6697
5300,2280
5300,7161
5300,6421
5300,1499
5300,5347
5300,2064
5300,4792
5300,5300
5300,1072
5300,4170
5300,4137
5300,10243
5300,1017
5300,3336
5300,8312
5300,1457
5300,333
5300,3065
5300,1543
5300,7316
5300,5770
5300,5315
5300,1025
5300,5469
5300,6622
5300,983
5300,2171
5300,5478
5300,3725
5300,5859
5300,1459
5300,23564
5300,5371
5300,506
5300,6446
5300,4831
5300,3187
5300,4087
5300,875
5300,6647
4540,4726
4540,4722
4540,374291
4540,4725
4540,4711
4540,4704
4540,4723
4540,4724
4540,6869
4540,126328
4540,55967
4540,11315
4540,4729
4540,4702
4540,2752
2593,1460
2593,7316
2593,10667
2564,55244
2564,6542
2564,3191
2564,3992
2564,11194
2564,3105
2564,56479
2564,3764
2564,2050
51564,8841
51564,1022
51564,27
51564,5515
51564,3094
51564,3066
51564,48
51564,5165
51564,7534
51564,27232
51564,1499
51564,7533
51564,387
51564,367
51564,51564
51564,841
51564,1956
51564,9759
51564,10971
51564,5879
51564,55034
51564,1457
51564,3065
51564,1909
51564,7531
51564,7316
51564,7272
51564,1612
51564,5467
51564,3082
51564,9123
51564,3091
51564,11200
51564,6472
51564,3643
51564,5371
51564,10524
51564,6122
51564,6095
51564,7529
51564,4087
51564,2099
3064,2911
3064,3312
3064,2885
3064,203068
3064,2512
3064,8850
3064,5515
3064,9097
3064,5468
3064,6124
3064,5695
3064,4988
3064,3329
3064,1487
3064,7157
3064,1499
3064,5295
3064,2475
3064,5217
3064,2597
3064,3064
3064,444
3064,5296
3064,1956
3064,623
3064,7846
3064,3191
3064,8678
3064,834
3064,8312
3064,8517
3064,5595
3064,1385
3064,1742
3064,7052
3064,3551
3064,3980
3064,207
3064,7316
3064,5315
3064,3320
3064,5033
3064,1147
3064,6622
3064,7086
3064,1387
3064,4887
3064,7415
3064,4790
3064,836
3064,5371
3064,3326
3064,6009
3064,5753
3064,7529
3064,875
3064,5164
3064,8503
3816,3827
3816,5267
3816,5104
337,337
337,213
9,328
9,3845
9,3383
9,7316
4938,3845
4938,87
251,251
251,7316
251,250
51478,1841
51478,5423
51478,9973
51478,6510
51478,759
51478,6570
51478,7316
51478,54
51478,79001
29796,3845
29796,4722
29796,112399
29796,7381
29796,4704
29796,6275
29796,7316
29796,1537
29796,126328
29796,8766
57407,2280
57407,7345
57407,8517
57407,7316
57407,11331
57407,1080
89845,328
89845,7316
89845,1144
89845,3184
89845,1132
9397,1460
9397,7083
9397,351
9397,596
9397,7157
9397,23413
9397,5501
9397,836
9397,4259
9397,307
3185,7124
3185,328
3185,7412
3185,4843
3185,1022
3185,3845
3185,6195
3185,7923
3185,3309
3185,4134
3185,3190
3185,1655
3185,2103
3185,7534
3185,4751
3185,7157
3185,2335
3185,6426
3185,3315
3185,5684
3185,5562
3185,10971
3185,3191
3185,1017
3185,7052
3185,4914
3185,3752
3185,3189
3185,7316
3185,51
3185,1024
3185,10096
3185,5962
3185,3181
3185,6790
3185,3184
3185,154
3185,3725
3185,116179
3185,3035
3185,3091
3185,7536
3185,5538
3185,55825
3185,4790
3185,1454
3185,3187
3185,2099
3185,1725
29924,6337
